Unnamed: 0,fb_username,ig_username,brand,cat_1,cat_2,cat_3,cat_4,country,brandID,fb_likes,fb_followers,fb_posts_num,fb_avg_comments_num,fb_avg_likes_num,fb_avg_shares_num,ig_followings,ig_followers,ig_posts,ig_posts_num,ig_avg_comments_num,ig_avg_likes_num,fb_likes_growth,fb_followers_growth,fb_avg_comments_num_growth,fb_avg_likes_num_growth,fb_avg_shares_num_growth,ig_followers_growth,ig_avg_comments_num_growth,ig_avg_likes_num_growth
631.0,,notabledesigns,NOTABLE DESIGNS,Lifestyle,Design,Stationery,M&O Paris Sep 2018,,632,,,,,,,362.7421758730432,2330.282986006804,976.7490046160547,,17.260045711869257,0.21238813415649005,23.970956413456456,,,,,,0.41509443351743885,0.0013565278832689842,-0.026888853516424407
632.0,,lornajanesingapore,Lorna Jane,Lifestyle,Bottles Aug,Fashion,,,633,,,,,,,,,,,,,,,,,,,,,
633.0,,roughtough_interior,Rough&Tough,Furniture,Wooden,Glamping,,,634,,,,,,,636.5450481938461,731.1744427926749,220.6701092915559,,1.9182344340272548,0.56652955194785,27.9612100333233,,,,,,0.2563284327799828,-0.01626970856746905,-0.17740151023329623
634.0,Cardhoda,,Cardhoda,Lifestyle,Design,,,,635,621.6174673735708,631.5482019007662,1.7375860664736529,154.92023019488425,90.28847188620172,75.93311712390512,,,,,,,,1.0773191174923133,1.0321764723380138,1.5449398083049188,1.2323109507722174,0.9361300687701695,,,
635.0,,britasweden,BRITA SWEDEN,Home,Eco-Friendly,Cushions,M&O Paris Sep 2018,,636,,,,,,,861.0373296769634,6040.708472858291,316.43914977324243,,33.746519566479414,1.5502850399685084,68.77676709235516,,,,,,2.185006059239387,0.0034379670679710807,0.1306996116976723
636.0,,ozepod,Ozepod,Lifestyle,Glamping,Tech,,,637,,,,,,,143.0,310.0,39.0,,,,,,,,,,-0.0048385669959502275,,
637.0,LittleMommystore,little_mommy_store,Little Mommy,Kids,Toy,Siblings,,,638,,,,,,,,,,,,,,,,,,,,,
638.0,vejrhojdanmark,vejrhoj,Vejrhoj,Lifestyle,Design,Watches,,,639,4450.779993937974,4480.341008176964,38.84844253430389,21.31038250588216,11.713456058295545,0.9130820278431526,610.2364401359665,6444.6590866984325,457.4335910301559,,36.36395350803788,1.1772210635907372,100.81545553330764,0.26447355324767013,0.3167422988975363,-0.08367653616688288,-0.04491098376575957,-0.011247360344194584,9.434295629511693,-0.01635472602289024,0.06623603311655155
639.0,Bertoybe,,BERTOY,Toy,Kids,Lifestyle,M&O Paris Sep 2018,,640,570.4886771698791,666.09026388436,12.276705047711976,-0.24842551099743784,10.906727566723802,2.8916410179278635,,,,,,,,0.08596904920623188,0.16349562495597594,-0.011765775728737733,0.01090834485191352,0.06889155775652671,,,
640.0,,carolineperrinshells,CAROLINE PERRIN,Décor,Art,Frame,M&O Paris Sep 2018,,641,,,,,,,129.94458295700954,133.5238799792066,51.04478319308801,,2.6155551281071903,2.5091395979578817,23.437989408816986,,,,,,0.1086999653387427,0.0006424915603585945,0.017457675254471824
641.0,sweetelephants,sweetelephants,Sweet Elephants,Kids,Toy,Siblings,,,642,11248.452926918342,10487.873473401623,,,,,3146.187624715467,7854.188167240726,2397.0,,,,,-0.6942356405284347,-0.5808903622484975,,,,-1.850957177667814,,
642.0,donpac,,Don-pac,Creative,Magnetic,Glamping,,,643,112.02796733982521,113.02795894368893,24.76214359568851,2.383955343140252,5.9165934207134105,,,,,,,,,-0.005120605740220792,-0.005117425400143797,0.004929865986332867,-0.004148223895136874,,,,
643.0,,orion_jp_official,ORION,Electronic,Music,Glamping,,,644,,,,,,,84.0,117.00376167485504,22.0,,,,,,,,,,0.04535063104597453,,
644.0,osamu,,GOLD CRAFT,Wooden,Waterproof,Glamping,,,645,352.86913935806666,367.86933618579286,,,,,,,,,,,,0.01612488799153468,0.01690383157135517,,,,,,
645.0,mantastonedesign,,MANTA,Home,Creative,Art,M&O Paris Sep 2018,,646,387.3058984495198,387.3846544665543,4.768671872030908,,20.147175671126487,,,,,,,,,0.13704107172591246,0.128504122170467,,-0.017138017843476946,,,,
646.0,Micsmile,,Micsmile,Bags,Fashion,Glamping,,,647,202.0,197.0,2.3532984278042943,,3.213616494153825,,,,,,,,,-0.001838432684524749,-0.001838340878282261,,0.00542542261850216,,,,
647.0,,nicoledorays,NICOLE DORAY S,Décor,Design,Art,M&O Paris Sep 2018,,648,,,,,,,1388.3012266977707,298.9173819487156,181.44558064315154,,17.037764434860144,0.3022833728246416,29.20011287977841,,,,,,0.12090795936333337,-0.011484653946643933,0.04090915884570105
648.0,makomoulages,makomoulages,MAKO CREATIONS,Kids,Toy,Game,M&O Paris Sep 2018,,649,3129.4420173575877,3125.389757791157,23.150917903181337,6.081917674013915,11.779306977945694,-0.6698958109035633,408.1788178422927,2638.0382868589318,182.3991088932024,,26.68820402199732,6.2727924883325175,75.97314849240361,-0.04371859446923638,0.014113683546488495,-0.1558984164599832,-0.0523219794062985,-0.03054658323130802,6.831463910512788,-0.005110725968171333,0.11271275572555224
649.0,casualavenue,,CASUAL AVENUE,Home,Lifestyle,Clothing,M&O Paris Sep 2018,,650,12428.37201556306,12450.381846130935,28.622855882296204,,2.611215336200936,0.9999999999999998,,,,,,,,-0.7302643749230743,-0.7102749701371731,,0.006595838236566586,-2.926544418252552e-19,,,
650.0,LibecoHome,,LIBECO HOME,Home,Accessories,Scarves,M&O Paris Sep 2018,,651,3875.947540784057,4355.68100655253,0.27180148379157765,1.0,98.69251463613035,17.598791652527808,,,,,,,,0.7393029050065242,0.8970659102849765,-2.250054849578759e-21,-0.017581162764440397,0.009323147883813148,,,
651.0,kidsboetiek1,kidsboetiek,Kids Boetiek,Kids,Toy,Siblings,,,652,5369.739287519126,5370.736300791186,2.0,,3.5,,997.577803769437,18583.226986854082,1797.1325688417232,,6.5138681385587285,0.36884651561607656,29.06221720427327,-0.43521724781056914,-0.4271131228670185,,-0.002059433630268087,,-4.250280291838984,-0.0035529250999850057,-0.0677444567802184
652.0,,rigmaidencustoms,Rigmaiden Customs,Lifestyle,Bottles Aug,Kids,,,653,,,,,,,105.0,184.67422616610267,80.0,,2.0,0.0,11.0,,,,,,-0.02968636913248565,0.0,0.0016749819122667071
653.0,Lib,,LIB ÉDITEUR D'IDÉES,Creative,Innovation,Design,M&O Paris Sep 2018,,654,331.93743229365583,363.91766508996886,3.0,1.4926168690360315,7.663943898996421,8.0,,,,,,,,0.19202013347528551,0.20368464409890152,-0.0019531315102618604,0.002512030609820708,0.0015654468644084566,,,
654.0,PlayMonsterFun,playmonsterfun,Play moster,Kids,Family,Creative,,,655,18828.808185291386,18848.111837544086,,,,,2322.984358403457,3923.0076627005155,663.8555453887392,,30.40689876455923,1.9736619806652758,24.277326441942066,3.772939376516044,4.570490857701667,,,,5.235304430864886,0.00512631327680821,0.016489005310264628
655.0,IncontriBoutique,,EXTROVERSO,Furniture,Design,Accessories,M&O Paris Sep 2018,,656,813.5258173482636,839.4192129291748,12.67809134308004,1.111478769434592,5.234677606228182,,,,,,,,,0.11067909107954636,0.11564900120765818,-0.02499038521041474,0.02291601092609505,,,,
656.0,moogooinfo,,MOOGOO CREATIVE AFRICA,Furniture,Décor,Handmade,M&O Paris Sep 2018,,657,712.6677421442862,773.6465153470108,,,,,,,,,,,,0.0007188296822745882,0.0008950967534059329,,,,,,
657.0,Freelight,,FREELIGHT,Bags,Travel,Glamping,,,658,3940.033391190241,4140.542366028591,,,,,,,,,,,,0.2722097400771357,0.46518492119155935,,,,,,
658.0,PascalOudetSculpture,pascal_oudet,PASCAL OUDET,Décor,Wooden,Design,M&O Paris Sep 2018,,659,2905.715321881368,3093.210781322005,,,,,,,,,,,,0.5287693387979966,0.8628423716218593,,,,,,
659.0,valnerglass,,VALNER GLASS STUDIO,Lifestyle,Glassware,Vases,M&O Paris Sep 2018,,660,,,,,,,,,,,,,,,,,,,,,
660.0,MARKAWARE,markaware_marka_official,MARKAWEAR,Clothing,Lifestyle,Glamping,,,661,7753.954796941634,7659.894880924757,,,,,2.9883381740943395,58488.62282101568,1092.2996760531666,,187.25853242986764,0.6508206527606181,673.6109280482667,-0.19944681706887038,-0.18685791471295474,,,,128.78458552178336,-0.0022128310728752785,0.6950159687067734
661.0,heirloomkids,heirloomkids,Heir+Loom Kids,Kids,Toy,Siblings,,,662,608.3160728493799,620.2869826763746,14.64107766649324,1.1771979758632725,7.336383910211499,2.6189294780143406,379.1375982980702,8056.129193826325,254.5244059777987,,9.335646672029071,-2.376031020026522,116.3886058569076,0.8678676487518587,0.8680617212885414,-0.009618913688186941,0.029531287632497454,0.018807574560350294,12.425309722575005,-0.2104151618541527,0.16378415029326027
662.0,,shellyclayspot,ShellyClayspot ceramic studio,Lifestyle,Bottles Aug,Handmade,,,663,,,,,,,677.1433960002419,1792.685647795844,1165.9555696278067,,10.068110111277964,7.003086255650072,54.02757836799554,,,,,,-0.1556025933036231,0.004668468064891577,0.18470630027425453
663.0,Wannekes,,Wannekes,Lifestyle,Kids,Design,,,664,1089.6855723009126,1228.6862023091755,,,,,,,,,,,,-0.06949274365621262,-0.06994943669557666,,,,,,
664.0,finetrackjapan,,Finetrack,Lifestyle,Glamping,,,,665,16696.4239501172,17781.846644897694,19.392529297806345,3.51011510054358,265.9611563139916,6.495686291330947,,,,,,,,1.8990335008178272,2.1488920489576895,0.009000445573467495,1.6273263101904418,0.03790083974142267,,,
665.0,TexArtesDeco,,TEXARTES,Décor,Home,Garden,M&O Paris Sep 2018,,666,244.97161070385155,248.99001986190376,,,,,,,,,,,,0.024808210110477104,0.04248847629967698,,,,,,
666.0,ScbrandsUK,scbrandsuk,S-C BRANDS,Kids,Clothing,Toy,M&O Paris Sep 2018,,667,1719.5707992752937,1849.8749441066275,,,,,311.35012132005534,1108.88781781756,534.4712667435912,,31.551695853747873,0.9379256415661688,27.645539738473268,0.039909789703541546,-0.005540597670305944,,,,1.8349846659151985,0.004539968059822002,0.1041288324291617
667.0,wwbwb,what,What Will be Will be,Wooden,Accessories,Glamping,,,668,524.4791357178623,551.208343509245,0.4045159686020876,,6.171195822301063,,659.6963530895276,6545.105633260679,246.80568929629428,,1.4533228426705458,0.03560213792180003,121.59782791520136,0.06160172234674441,0.09753432639688193,,-0.02915327154288472,,-0.19470146119278794,-0.019862089078818812,-1.7433662174337967
668.0,tentmark,tentmark2011,tent-Mark DESIGN,Lifestyle,Waterproof,Glamping,,,669,28599.57625360793,30415.905442019703,2.2099388004525027,1.767027680945184,278.57298946805736,5.527200620805706,0.0,77094.77564498282,395.87387678162287,,8.118817789546096,6.4563773057206815,3466.339554111719,7.5780844115011625,8.986818993102274,-0.012225070111612427,-0.0032469397546711076,-0.025918256839065,54.44466755549028,0.01229504261488825,1.3213068902160219
669.0,cogemat1,bougie_nour,SOCIETE NOUR BOUGIE,Home,Design,Fragrance,M&O Paris Sep 2018,,670,1112.6025105230067,1122.5986936170577,23.73758198976169,,5.302320434002773,1.0,1194.7179703999236,1138.8986765687425,42.0,,,,,-0.012524197836056863,0.017074475382131155,,9.336194720212135e-05,-1.9911456205754766e-05,-0.49358330990380905,,
670.0,,tea,tea.log,Lifestyle,Bottles Aug,Teaware,,,671,,,,,,,1300.8370323967156,14239.828945345818,585.5471712730014,,40.55481309361524,23.865497100746797,912.010800266778,,,,,,37.0411175430772,0.0709028239638408,3.8666302807719437
671.0,Creadis,,Creadys Design,Lifestyle,Design,Furniture,,,672,153.0,154.0,-0.0637925525806971,,0.4495983929171625,,,,,,,,,-0.0020287496955375085,-0.0035506954270936595,,-0.00663196062495669,,,,
672.0,,valerianhy,valerianhy,Kids,Toy,Design,,,673,,,,,,,595.6786092752618,714.4181814004864,282.61434855802327,,20.619591325775737,1.2778592563726412,62.623730535697966,,,,,,1.4241752950334876,-0.004440613380421843,0.055711207806541915
673.0,JODYLOcandles,,JODY LO,Candles,Handmade,Luxury,M&O Paris Sep 2018,,674,2994.2521533607037,3033.2223364053807,1.3918360150086515,1.4763187734868015,10.31598151530808,2.6136082802497915,,,,,,,,0.2464865598950544,0.23970461580589797,-0.00798773997336134,-0.018468242302811327,0.006213381610839927,,,
674.0,KREAFUNK,kreafunk,KREAFUNK,Music,Electronic,Tech,M&O Paris Sep 2018,,675,8403.574611523673,8584.144392684628,36.84843954223783,48.44009025433324,25.798271231853533,3.8758076896701033,471.31152430384697,16207.672309614549,594.7300406751008,,37.21357289161929,0.8922627101338677,82.08970078094663,0.366207968183713,0.408274923721614,-0.28272317750942344,-0.01136920744320423,-0.0006565264314125064,-2.392553917562705,-0.057467546808828505,0.07280575555628732
675.0,Platex,,PLATEX,Design,Lifestyle,Tableware,M&O Paris Sep 2018,,676,407.75814671872666,431.68923076438494,2.2178567124253723,,8.323450548774886,0.7075403680803084,,,,,,,,0.06500216564560388,0.06902292584787577,,-0.008261866251000158,0.06156356586727545,,,
676.0,Stoneglow,stoneglowcandles,STONEGLOW CANDLES,Candles,Fragrance,Handmade,M&O Paris Sep 2018,,677,3897.890753184157,4117.772339279946,,,,,,,,,,,,1.8325254108553353,2.076044994949279,,,,,,
677.0,cleanbottle,cleanbottle,Clean Bottles,Lifestyle,Bottles Aug,Design,,,678,16383.773835053433,15310.640430027952,2.98801763518309,,4.5422072213154925,2.0,1548.5872081626321,8386.448816777485,174.01157960506592,,1.9817000497851949,0.0062134869937641325,22.682210939170844,-1.2748054968346456,-0.9857911341057665,,-0.03097430687313903,9.631926369690177e-05,-1.5747056263765997,-0.0058556170299374054,-0.0682156514686669
678.0,artesaniaestebanferrer,artesaniaestebanferrer,ARTESANIA ESTEBAN FERRER,Décor,Home,Lifestyle,M&O Paris Sep 2018,,679,320.3876405709612,350.6404833940193,8.474515895743753,2.114210516051543,9.812580183877381,1.789101524201984,199.2116006475972,552.0201016755453,111.77542508014143,,14.964289100669207,2.3262453703245844,45.53863062849671,0.18889780539231352,0.25935930790122336,0.004418738432222754,0.0162569894865296,0.004358501308047994,0.6751577835743502,0.009705662192939543,0.034342138411306206
679.0,ibebot,ibebot_hk,BagiTag,Lifestyle,Design,Travel,,,680,30554.453875403087,30562.45355504548,0.25718739903521043,,2.096693893889477,,106.0,337.92781145822937,126.0,,0.25718739903521043,0.0,-3.0182166644526767,-4.47413552778759,-4.47401394919326,,0.004493754284088717,,0.05733170650812047,0.0,-0.04333368892166716
680.0,kronaby,kronaby,Kronaby,Lifestyle,Tech,Watches,,,681,18870.76205630595,19643.099155952543,20.062010736181225,4.704540884502559,34.93973701899511,3.7756557705500238,463.55483283224976,29192.406816183615,1035.9819031256636,,20.544027381518887,6.330403152261753,255.25875755612742,0.5627619319726989,0.7926118033453732,-0.10564733458471672,-0.7679046193631617,-0.03847912079248635,-3.5801040434932214,-0.01141668769636961,-1.0037702278961615
681.0,ikonictoys,ikonic_toys,Ikonic Toys,Kids,Kids 2-4,Kids 5-7,,,682,647.9043645696573,682.9184037320307,12.523856740552564,,2.6733446441696347,2.5593420511280778,,,,,1.5910468047497306,1.5936179306312226,74.02131165755583,0.027610099700034862,0.03935757660002476,,-0.02947029978639254,0.021276994751439918,,-0.011606345575604473,0.26360624867550375
682.0,ghidini1961,ghidini1961,GHIDINI1961,Design,Tech,Décor,M&O Paris Sep 2018,,683,9597.778756591322,9611.430039011093,37.91917038647253,5.525927925447839,-0.3198066777658851,0.7928374304896064,60.93733415137818,19292.83457583681,671.011400331729,,73.75172656306721,0.4502056549291795,37.72266682370598,-0.26095604388387883,-0.17934604763208617,0.050187799888591636,-0.19212660810207804,-0.003020916075420004,1.3802492765365222,-0.020680919383872426,-1.2766726868140637
683.0,hellyhansenjapan,helly_hansen_jp,HELLY HANSEN,Clothing,Waterproof,Glamping,,,684,6019.647542306487,6181.0910742121305,,,,,57.82174149918657,20901.098393521654,716.2888361458748,,40.229280672332685,0.3993993774982945,273.4008210925364,0.2430979300142331,0.2888225586284091,,,,21.398985532993194,-0.0008530168549044327,0.5936670658713085
684.0,,kelvinroaster,Kelvin Roaster,Lifestyle,Design,Coffee,,,685,,,,,,,125.000133540352,1355.4234088978635,7.0,,,,,,,,,,0.061067633958865206,,
685.0,Three,threehandscorp,Three hands,Lifestyle,Bottles Aug,Teaware,,,686,797.5621738052668,877.8499695329822,,,,,61.05217894295181,918.6613682016936,73.89942873721154,,5.170486897774588,1.0624050039754749,35.60783451495456,0.3306692802412135,0.3544744366473141,,,,0.5234697367682936,0.0008506410913726925,0.10207012616964434
686.0,marbotic,marbotic,Marbotic,Lifestyle,Kids,Tech,,,687,12019.187018569362,12098.539748507781,,,,,633.2734210949119,4872.9338999664615,203.2190880050921,,37.61355332292911,0.5921043216093204,15.512776215142765,-0.4718675228324951,-0.43190444396654526,,,,2.6131231934234305,-0.009409877368604233,-0.08346442704824683
687.0,legilde,gildescartiemestieri,GILDE SCARTI E MESTIERI,Décor,Design,Creative,M&O Paris Sep 2018,,688,253.06641264757442,263.0723003970384,,,,,994.7017174318961,1032.5509904875462,362.01709747075967,,2.534093722028819,1.678668099634207,42.634616039324435,-0.00843956766071081,-0.008025970476452903,,,,0.06073178303337569,-0.00017692107778348454,0.10660045206743918
688.0,LeBoisDYlva,leboisdylva_natachaheitz,LE BOIS D'YLVA CREATION CRAKOU,Décor,Wooden,Design,M&O Paris Sep 2018,,689,1769.207314429399,1854.2295068573487,,,,,740.3271192748863,646.4137924083659,290.3530055991381,,22.01366689942533,1.7459624829260052,74.4345678051735,0.2740183675637371,0.4790802466586228,,,,0.8773059434993509,0.005507524462061277,0.20257965370528552
689.0,Monromian,monromian,MONRO,Lifestyle,Stool,Glamping,,,690,6082.226039846512,6015.226400345277,,,,,461.16310445524033,2386.5622046419267,1018.6130035547412,,2.5080587870327875,-2.9437698427628117e-16,55.95316492594032,-0.039610332636855386,-0.03926929023084606,,,,-0.732149439865398,-0.0025405196621779516,-1.8576607632579916
690.0,domkapa,domkapa,DOMKAPA,Furniture,Design,Home,M&O Paris Sep 2018,,691,4525.007069591085,4722.316513141635,79.41292924897623,1.1523803294673869,6.498594688214793,1.961291865711263,925.9956437012261,2445.4679575297705,469.7083871891301,,50.15661705676089,1.1970851697416909,38.7591445608464,2.1834809019116674,2.3101891471128986,0.03570144510267125,-0.020086503161886204,0.002956838963186347,3.8843568299891946,0.005784782784661251,0.0557926396023553
691.0,,cheeselionlab,Cheeselion,Lifestyle,Kids,Toy,,,692,,,,,,,4.0036557694825605,19.03834971505237,13.0,,,,,,,,,,0.004607946744987067,,
692.0,goodworth,thegoodworthjp,Good Worth&Co.,Clothing,Accessories,Glamping,,,693,172.8526870298376,181.8380836962445,,,,,275.0365785442509,667.1516450365336,195.0,,,,,-0.03883498035385452,-0.03873167996532683,,,,0.10300933702121848,,
693.0,lexingtonglass,lexingtonglass,Lexington Glassworks,Lifestyle,Bottles Aug,Home,,,694,4427.964806838941,4590.272472908445,53.79506829380878,2.2988607752877352,38.42005522999113,1.6050384143741825,724.9073585574042,31206.87661534232,2338.6707217435696,,70.47251215359368,5.805825910471983,353.3619709751196,0.9076735536270658,1.0601916784406382,-0.007284119069404088,-0.03486933966217212,-0.0015524296553999384,-0.24648325556338158,0.019141468282247713,0.15995339683175888
694.0,MyFamilyBuilders,myfamilybuilders,My Family Builder,Kids,Toy,Siblings,,,695,1126.4400614233973,1183.0983696773903,3.0853810995834285,,1.3341804137530786,,396.9165379114572,5327.663181137773,533.9435237976123,,2.8828170293492072,0.28270564877960996,10.650801238854259,-0.1014877665169486,-0.07445390244781025,,3.069502620994444e-05,,0.4633462192230346,-0.007111844834588299,-0.09741680931106954
695.0,Dedal,dedalpt,DEDAL,Design,Creative,Kitchen,M&O Paris Sep 2018,,696,2246.0585482433607,2310.150265530182,26.47638102753573,8.379947763777746,10.905812701051026,1.2286152969056534,1926.4189274691346,3039.83227397842,591.387304328731,,45.08733861898986,2.1144718538510845,28.89751516753931,0.14315898168343394,0.1518154734792024,0.06353864949335439,0.020316496306888802,-0.00670390614387758,0.3917140908523443,0.017274861838342023,0.062336356349702186
696.0,Juncouture,,Juncouture,Fashion,Lifestyle,Glamping,,,697,584.0,577.0,,,,,,,,,,,,-1.3246568506962225e-06,-1.4685670929268693e-05,,,,,,
697.0,galeriebarrouplanquart,galeriebarrouplanquart,GALERIE BELARTVITA,Décor,Art,Paintings,M&O Paris Sep 2018,,698,6309.802222132495,6341.769489594539,,,,,780.3777057785749,1880.790706434844,419.68482435991257,,30.611942893692984,1.7243806305538814,36.62321150826384,-0.41939559556795847,-0.40030804984977414,,,,2.1758448072966035,-0.000352353477171733,-0.09413455823396959
698.0,cozistyletaiwan,cozistyle,CozisStyle,Lifestyle,Glamping,Design,,,699,1925.0292580205842,1946.474808053022,0.8806656075463704,179.493546445815,843.0906485738126,39.55833324278528,36.0,44.41598978278121,4.0,,3.1358695652173925,0.5760869565217388,5.320652173913046,0.9901332433874318,1.0376565001818223,1.1967372901394902,5.836936569183662,0.2812457993529344,0.03788746950776825,-0.010693527102342426,-0.08020145326756824
699.0,SwellBottle,swellbottle,Swell Bottle,Lifestyle,Bottles Aug,Sustainable,,,700,71951.52984179303,72815.29588142762,68.44462229035096,1.7999198121410829,12.813630579773664,1.6118368483854049,656.4656714193084,278787.20466133236,2544.1927476506758,,56.99626885520851,177.22460357125163,1196.807046381253,8.209508491486437,9.169476548795,-0.01625378126082484,0.025420106039020472,-0.0023095440105788834,25.987486424279208,0.35282508367004756,1.8924354219488033
700.0,moakstudio,moakstudio,MOAK Studio,Lifestyle,Bottles Aug,Glamping,,,701,1473.8658530957148,1511.8649871805826,-1.838341969926044,,6.955783878072723,2.261406094712229,824.6919526322166,8624.046465430116,378.0,,1.7172778956598411,13.146782635218965,144.20224526033027,0.2385469568726382,0.24107637503801874,,-0.2125359769271667,0.002394052600060731,6.767917014614453,0.161756752436795,0.02792462617116387
701.0,lucyrutterpottery,lucyrutter,lucyrutter,Lifestyle,Bottles Aug,Teaware,,,702,177.98939404480598,184.91406971942226,18.876071937093343,4.529796627170719,20.00961862253052,1.0,755.5967982690262,8770.798706053512,731.6319276930119,,32.45864342997033,14.062911075247262,333.9079593027826,0.018119717181496398,0.024276358451064965,0.012792998096996399,0.01749681513663892,0.0,5.665610140161253,-0.001914756898776313,0.46784373247851885
702.0,Barbera,barbera_paris,BARBERA,Candles,Lifestyle,Décor,M&O Paris Sep 2018,,703,651.4761283207479,664.4808734025323,,,,,847.5207985057888,3526.724010627625,1904.6141250718329,,37.659974832143654,1.7295575577783442,44.43776663697276,0.015078559741092028,0.01843748118863521,,,,2.749583277355722,-0.006870328011530378,-0.10526618020854699
703.0,LightLivingEU,lightandliving,LIGHT & LIVING,Lighting,Home,Accessories,M&O Paris Sep 2018,,704,5339.935678987353,5806.4467369725135,,,,,146.6041216882478,12312.32781529886,222.32398463773032,,30.251355866694606,7.09696974268175,133.0564725370463,3.3377499035171763,3.938210602951216,,,,27.752754724054352,0.01974617493689996,-0.3394825784142485
704.0,kimustudio,kimu_design,KIMU DESIGN,Design,Lighting,Home,M&O Paris Sep 2018,,705,22822.22903262691,23474.095614188664,9.333250563328622,0.6663534856205241,20.617226348377148,2.3313280391440627,443.7544168059613,3502.488677494069,297.0638560953141,,4.00616425413552,-0.7748215587783832,70.93068612504506,1.5479693456558414,1.8826583647071926,-0.02161864402097539,-0.16871477658213638,0.0072454157560582445,5.4073252380913,-0.01256542888710117,0.22659264941538698
705.0,RexLondonUK,rexlondonuk,Rex London #2,Décor,Kitchen,Tableware,,,706,,,,,,,833.4880442872079,20124.834787885527,954.3902755558363,,78.3134407296896,6.723228985856174,70.36222082733971,,,,,,24.956394362667208,0.053304984419932575,-0.00531475242475168
706.0,scarletteateliers,scarletteateliers,SCARLETTE ATELIERS,Home,Accessories,Tableware,M&O Paris Sep 2018,,707,570.2914285219758,592.4780912897046,49.87296247260642,3.125080390494067,5.1919384508398165,1.8443800991689296,613.5587517090041,11347.69924393344,494.13862217943887,,107.24348830075527,5.8247714649855995,138.19795709085986,0.22844467968768864,0.2439922734476794,0.04233167839654184,-0.019961800304646993,0.0034679366092399302,21.48481771584029,0.030515917644901983,-0.023393639138854776
707.0,ayouproject,ayouproject,AYOU,Décor,Art,Carpet,M&O Paris Sep 2018,,708,303.9595636209291,313.95981340480216,-1.0233114412290385,1.0,4.317252577642734,,199.757106353015,1615.087591557695,522.228525006776,,9.167388528268578,0.5538445041706971,60.15137825860282,0.03376429763632226,0.03380655255653525,-0.00021060463267657254,0.009485562755850043,,0.7501768572228803,0.00657953720986852,0.10043862275622092
708.0,idealofsweden,idealofsweden,Idea of Sweden,Lifestyle,Design,Tech,,,709,275189.313774559,276369.9864459237,61.84383093814494,5.931618363123849,11.660042174214952,0.8391779473575808,1418.8649351164654,659658.3928907231,3299.2813671428753,,250.10854816210446,248.1647019644085,5636.386728269484,78.42844713625794,79.73335390624024,-0.002171577431219707,-0.037462545729751606,-0.005768351160902693,652.8655889286719,-0.3918716121129989,-0.506468887376389
709.0,hyggenorth,hygge_north,Hygge North,Lifestyle,Bottles Aug,Home,,,710,6635.642919541057,6897.669036370096,11.161614423022046,2.558704651038881,-1.3043278971705516,0.999100304470217,,,,,,,,-0.5419831817852498,-0.5452419923806882,0.00892476912611486,-0.08034759258754587,-0.0015240045732079794,,,
710.0,,tiny2big_wholesale,tiny2big wholesale,Kids,Tableware,Home,,,711,,,,,,,355.88247078111107,361.5124549169609,143.39594536782292,,4.6382103907306735,0.9472295359252172,25.06459889693998,,,,,,0.08507476501931005,0.002771150223426781,0.057569829918352466
711.0,EstebanParisParfums,estebanparisparfums,ESTÉBAN,Décor,Home,Candles,M&O Paris Sep 2018,,712,38632.64657478416,38852.480185176544,14.686946400677572,90.91364404818356,77.10654955464976,8.67744732791118,768.266063241972,8808.391037540405,444.4912104374775,,41.16389231312088,4.91695383036374,100.65187295404259,28.09430278486436,28.37594836741501,-0.3187743934304904,-0.5475431743368979,-0.06546032323884016,1.8088302592720622,-0.03645781947649025,-0.04338434832875638
712.0,,thelittlepicturecompany,The Little Picture Company London,Lifestyle,Design,,,,713,,,,,,,771.5426722490927,5349.688330058445,1065.0946758930352,,9.693401862417977,34.37596796828929,78.59346769813217,,,,,,-1.7354922525656353,0.010184097873120301,0.0013871969668274031
713.0,chillysbottles,chillysbottles,Chillys Bottles,Lifestyle,Bottles Aug,Sustainable,,,714,238081.8652014591,243371.72586166122,38.16813991101764,7.223718288076611,84.73351153764106,5.383325891815407,335.83473251485316,320381.77200893994,1141.1565735984586,,54.89117192616161,17.661327584590396,2616.495852957034,111.00786125460057,116.77397507103775,-0.14547670435378904,0.010703739673543414,-0.0005895666865833977,254.2969906193746,-0.20866074807508503,-0.9914650606690293
714.0,SORELJapan,sorel_jp,SOREL,Fashion,Accessories,Glamping,,,715,2935.2758546920672,3067.34445498427,-4.294166933924073,,33.04690000609048,0.9310237412007868,1.0,9427.488951741649,467.16650682373114,,34.79949961252634,0.033570750689099794,193.80310510381432,0.684675867825902,0.748163199170924,,-0.17348884605209636,-0.0059489884738290946,6.975469312506396,-0.000995093311772061,0.27336742192633606
715.0,Hutwoods,hutwoods,Hutwoods,Lifestyle,Candles,Home,,,716,3049.403412067428,3105.389819846704,-3.8074620464894617,5.394761314029658,13.520383062060251,12.863369336295232,1915.742471129149,9370.014116184137,727.9967260930188,,15.58286699834835,2.814716482693594,70.985006402399,0.5116322093653513,0.5570597181636981,-0.003372428386130203,0.03284884857858836,0.12529433416607294,1.6007324498774684,-0.018377221544690195,-0.023383035596881638
