,brandID,brand,final_score,fb_score,fb_followers_merged,fb_engagement,ig_score,ig_followers_merged,ig_engagement,fb_followers,fb_followers_growth,fb_followers_merged,fb_avg_comments_num,fb_avg_comments_num_growth,fb_avg_comments_num_merged,fb_avg_likes_num,fb_avg_likes_num_growth,fb_avg_likes_num_merged,fb_avg_shares_num,fb_avg_shares_num_growth,fb_avg_shares_num_merged,ig_followers,ig_followers_growth,ig_followers_merged,ig_avg_comments_num,ig_avg_comments_num_growth,ig_avg_comments_num_merged,ig_avg_likes_num,ig_avg_likes_num_growth,ig_avg_likes_num_merged
811,816.0,Flyte,0.3736163887539461,0.25197096101301875,0.21143535933711294,0.31911954442551177,0.4644233485703053,0.3396353744449609,0.3610366001144336,0.2620435150512928,0.17721083860252593,0.21143535933711294,0.2302557368434922,0.3559343114811509,0.2796223422496069,0.24956818919266224,0.4306895069304641,0.31601671237677986,0.2573393885690429,0.7625099052125863,0.3848094693631496,0.2495486068663455,0.5315098265130268,0.3396353744449609,0.2314206259607799,0.5839852449950992,0.3314821140303953,0.2385541440549015,0.8452730911800393,0.3720950945016339
2052,2073.0,LUCIE ROY - KALEIDOSCO,0.37354416272204055,0.35050483793373394,0.3063645859898042,0.2654373548713763,0.3952427628590656,0.36695801749122015,0.2940289151892828,0.26142766859733346,0.3699565871075549,0.3063645859898042,0.23891882738503695,0.4297978168267097,0.3071159998714523,0.2538809784518113,0.3856901672434773,0.3062032979382362,0.24027223858036506,0.13504927474077907,0.17291090656376565,0.242052595180148,0.7582183870129,0.36695801749122015,0.23068092018628986,0.3866041297632554,0.2889498017452294,0.2334317831130965,0.40350399894415817,0.2957618668009861
478,483.0,MYUM - The Veggy Toys,0.3728172206598169,0.3712285316316579,0.30276915382309083,0.2836622221308751,0.3743991684601133,0.28253851003017283,0.35395304202451866,0.2615088264530221,0.3594885160721582,0.30276915382309083,0.2329131985269608,0.2968165917962266,0.2610104360147568,0.24904852109098896,0.4003706184438509,0.3070796788747135,0.2404856831920773,0.2568374672257379,0.2483927551862937,0.2443166488965672,0.33493744652190816,0.28253851003017283,0.2396183445603987,0.5497946075600569,0.33376922270632503,0.2359795812298895,0.769874381579192,0.36123461433170506
865,870.0,GRIP SWANY,0.372518189505498,0.3629556084022823,0.3736556108571913,,0.3818413667404797,0.3613591735844794,0.28453962435178953,0.2614432651480033,0.654621329887528,0.3736556108571913,,,,,,,,,,0.25172967968535515,0.640145743050815,0.3613591735844794,0.2287312404966477,0.3547487525102318,0.2781316350133941,0.2784617675153034,0.2955292175036543,0.2867417447532356
8,9.0,KIFU PARIS,0.37171683936523103,,,,0.4516827749724807,0.38184481035365975,0.3206697977669884,,,,,,,,,,,,,0.24271902654685734,0.8946626074209566,0.38184481035365975,0.2301850115009316,0.5405971349721721,0.3228859368378801,0.2308501476420565,0.5209961241162064,0.3199378295562949
966,971.0,Ume.studio,0.3716670151734142,0.3673772841038282,0.3814958903768656,,0.3759077964878156,0.2754076752082694,0.3807217240981349,0.2613842323741081,0.7058483283380731,0.3814958903768656,,,,,,,,,,0.2442125923703886,0.31573940784923826,0.2754076752082694,0.26192089041303546,0.7572059610824738,0.3892117242554152,0.2424537137618748,0.8569872409755646,0.3779734388204391
2649,3009.0,Georg Jensen,0.3716647728763087,0.3876956744528369,0.4262751118914731,,0.3549105109812276,0.3041584250011241,0.29632506815437354,0.2711050179444001,0.99681198619023,0.4262751118914731,,,,,,,,,,0.30197020565032084,0.30637858959310965,0.3041584250011241,0.24445801127549396,0.32348061191464056,0.2784717356627437,0.30323331391010244,0.3023599524600314,0.3027960034222667
2098,2119.0,True Utility,0.3714834151094776,0.28165174813686605,0.22692477607558625,0.32053396049383603,0.4434773367087074,0.32661766278904314,0.3552577887278596,0.2621209547863317,0.2000615917084104,0.22692477607558625,0.2324524223618787,0.5170831000937064,0.32072454360905706,0.2429972113588081,0.6020708224920691,0.3462479351855202,0.23320709391531785,0.2989175470078396,0.26200512848665564,0.2438042475699061,0.4946292428988957,0.32661766278904314,0.2325918245059061,0.4824083294386469,0.3138579282311101,0.2405530081529416,0.8162631860976176,0.37159643451438784
24,25.0,LOVI,0.3713775052192255,,,,0.4511241676492167,0.3681678218004728,0.3287814921028533,,,,,,,,,,,,,0.24532220935553636,0.7374449138526853,0.3681678218004728,0.2501477093009828,0.4748395342635484,0.3276747910696157,0.25500408414661196,0.4640988751319059,0.329152055569965
2069,2090.0,WENQI LIU,0.3712047750949564,,,,0.4508397519940771,0.3731741208144099,0.3247547986112756,,,,,,,,,,,,,0.2421663721261484,0.8129843660711362,0.3731741208144099,0.2326670240829054,0.8334251731689426,0.3637782085580532,0.2350796325151023,0.4706265015305886,0.3135432716091878
1122,1127.0,Fluid Stance,0.3710539433874009,0.3572235839774545,0.3641672760091752,,0.3843870040167637,0.2827925636764026,0.3725045105937681,0.26178833414069,0.5980497333068233,0.3641672760091752,,,,,,,,,,0.24586474800500216,0.3327737304718027,0.2827925636764026,0.2545090816801988,0.7905561373282428,0.3850548518282111,0.2345140457573681,0.8596545030485426,0.3685009145683542
2314,2444.0,Omorovicza,0.3710086331566725,0.3862446490401885,0.31694935284561404,0.2899104179779229,0.3551195331735309,0.3372138943020969,0.2624065462003584,0.2629396121279746,0.3988828372835333,0.31694935284561404,0.2317051590485077,0.3864462612036557,0.2897076330565329,0.24518578502401064,0.36871163489054937,0.2945210346728861,0.2299397019914155,0.3485684971817062,0.27709109907212165,0.2747470485013607,0.43644447760308425,0.3372138943020969,0.3589450701402377,0.3158081406334895,0.3359977348179215,0.2654458258723548,0.2267079818157274,0.2445523595463907
777,782.0,Lottie Louise Designs,0.3705513905577705,0.36295449333077184,0.3736536946089352,,0.3779956373552445,0.3940374205171308,0.2840168285693966,0.26150149246374954,0.6542448149329123,0.3736536946089352,,,,,,,,,,0.2555387432794592,0.8603192961979084,0.3940374205171308,0.2625972454755066,0.2632794583213769,0.26293790938562106,0.2350647920894333,0.3846870044808496,0.2918147917544375
1880,1901.0,ICECO,0.3704263492188142,0.4495574182044431,0.3769735553786004,0.2743332004934703,,,,0.2614005240868906,0.6757373596299063,0.3769735553786004,0.2326544545298823,0.3729040098249984,0.28653807717894425,0.23729545759274376,0.3191189348857171,0.2721909235413842,0.2272907085549431,0.3301261891293122,0.26922260789534697,,,,,,,,,
1818,1839.0,Catspad dispenser,0.3699768768793557,0.5014636954163715,0.4114419708150882,0.2901409004378523,0.1493316477849232,0.13714660434254994,0.21036117424704007,0.2616241070173956,0.9627650040298058,0.4114419708150882,0.2354044334379328,0.24983647352320446,0.2424058345376529,0.25759954637095983,0.4416697516717411,0.3254080452119817,0.24782675716912764,0.2672424197703664,0.2571686493191216,0.242633383936318,0.09558867366248472,0.13714660434254994,0.2303285737711701,0.08284869999017984,0.1218633949925436,0.2330757341914441,0.3429880854190019,0.2775463311756369
2177,2198.0,YUKO B.,0.36993653661160136,0.3428780852100744,0.29463893059946505,0.2676663782207139,0.3951464297232689,0.35285530993600905,0.2943066476688938,0.2614299783815527,0.3375125007182786,0.29463893059946505,0.2279460815250488,0.2800524688382433,0.2513269490530666,0.23974277154372964,0.3850734093719096,0.29550632403701904,0.2328637987547187,0.20817334187713527,0.21982745090141412,0.2422693880417797,0.6491782340366327,0.35285530993600905,0.23119412235999756,0.5357046555021275,0.3229937802697752,0.23044250797222496,0.37631563383853495,0.2858441031944358
1864,1885.0,Schatzii,0.3695637913119331,0.4630670058356382,0.3608042328404927,0.30126986978407705,0.2423298161682072,0.2038576224401732,0.3066432416111489,0.2618961212668685,0.5797557089962414,0.3608042328404927,0.23233756366730335,0.9834184220219394,0.37587318989605867,0.2378089192986129,0.3640493970283117,0.28768961508072965,0.2298495383569864,0.3751774278244544,0.2850595540614357,0.2471052773974355,0.17349332047083646,0.2038576224401732,0.2323406794816649,0.9627723258013144,0.3743431380530489,0.228589532482127,0.3935821410179105,0.2892087873511757
2029,2050.0,OSHIBORI CONCEPT,0.3691583886934907,0.4554183691905897,0.38453411743903293,0.2710042826931119,0.2552448645699507,0.19880382390429607,0.36598113617728745,0.26138146890963104,0.7271283382554209,0.38453411743903293,0.2349839748163661,0.30484834418735435,0.26539528335589885,0.2375992049691901,0.3225463657691583,0.27363158463053056,,,,0.2424344193614676,0.16848229289986252,0.19880382390429607,0.2408599043928739,0.7855399778532338,0.368677134974852,0.23250720364142274,0.8495158225142198,0.3650912107549042
744,749.0,By The Line Pottery,0.3690516558157397,0.2263997536429848,0.2068366118814036,0.2794306049044945,0.4702567393148919,0.3600236864352948,0.3484173371472972,0.26138700476766874,0.17112378229814065,0.2068366118814036,,,,0.2413545261075759,0.3536032205969261,0.2868900798754418,,,,0.25006412849122145,0.6425843855989134,0.3600236864352948,0.2398203983639593,0.3088140360619659,0.2699790625656111,0.2727746949211068,0.6586313030561536,0.3857779596584036
1434,1439.0,Beech Street Pottery,0.3689889825275357,0.2785803915229695,0.2435596970147278,0.2788358492240989,0.4412467607952733,0.3771099637469181,0.316651044042014,0.2615357408863777,0.22789581435341985,0.2435596970147278,,,,0.2387296190219203,0.27060159814406193,0.25366839594519675,0.2726504550852109,0.903992312327472,0.4189443426259072,0.24359096648242606,0.8345501692387063,0.3771099637469181,0.2827508823274925,0.3102475372000701,0.2958617156286502,0.25913717441422496,0.4330498218398531,0.324245638301391
2231,2302.0,Picot,0.36875368244927204,0.5188097956776452,0.3946662457065039,0.3113452172030302,0.052867310776292815,0.18748985775627744,4.194768057453344e-08,0.26146722085838303,0.8045040753768408,0.3946662457065039,0.23027542389117397,0.3771487283064476,0.2859553179325308,0.2399620395708933,0.5350900007308365,0.3313359135971705,0.2298495383569864,0.3751774278244544,0.2850595540614357,0.24664133708864225,0.15122248373520286,0.18748985775627744,0.23878170173057525,5.243471098296044e-09,1.0486941966306531e-08,0.23536658165408886,0.007810112439925989,0.015118549696286038
1533,1538.0,Penny Crafts Studio,0.3686860916902771,0.3114867927900286,0.3050455365607516,,0.4181325702801501,0.4506423403876115,0.2886965162786723,0.26141510332309403,0.3661575923915781,0.3050455365607516,,,,,,,,,,0.3114178442813409,0.8150028306710521,0.4506423403876115,0.24787478576558286,0.15820894654046055,0.1931424758495877,0.5156512018605328,0.2600143615856808,0.34570754296984496
2318,2450.0,Tala,0.3686793890074157,0.3679700549241001,0.3825859186596379,,0.3693873609598973,0.3023576380957841,0.30951110920959257,0.2618497140760261,0.7099250367373593,0.3825859186596379,,,,,,,,,,0.266475812108286,0.34940632457133225,0.3023576380957841,0.2323696965785058,0.4374818483186672,0.30352254951660296,0.23894082423083424,0.44759363347436654,0.3115601569666964
1707,1712.0,Nordisk,0.36865685903724493,0.27890444166327405,0.2382725142684977,0.2913140857881659,0.440486176685389,0.32284439529967496,0.35926956142362165,0.2620696421189355,0.2184373949718401,0.2382725142684977,,,,0.27246086062876823,0.3685202427298161,0.3132926757658793,0.22426616397896598,0.30485589029988464,0.25842378154933904,0.2646698287830965,0.4137972459497055,0.32284439529967496,0.229093660814552,0.34503924250920504,0.2753589029073259,0.36132046563211184,0.4476759357108556,0.3998892387526535
742,747.0,MOJOW,0.3685073426827182,0.5195844777341208,0.40947792031277824,0.30273330885570177,0.04033972880322278,0.3707121718052069,0.014497296248591347,0.2617383413802529,0.9401511857959508,0.40947792031277824,0.2386530268154736,0.6401080457008574,0.3476797672842026,0.24425553107451686,0.4382664145642189,0.3136866045862488,0.2465592387190956,0.2440951376517925,0.2453210007403072,0.2433343426117525,0.7779382111894392,0.3707121718052069,0.2300736704564901,0.0712001547399599,0.10874679157680546,0.2323358641401497,0.0057634302524866505,0.011247841380956063
516,521.0,MSR JP,0.3683869102369802,0.31394886026146185,0.22819940108201275,0.4183506035396712,0.4157570737924095,0.305404126992109,0.3617298042846918,0.26280971595933744,0.20164418520079708,0.22819940108201275,0.23027542389117397,0.3629379001318688,0.2817727634040541,0.3239795369061843,0.9883634305729238,0.4879967119374549,0.2855964833421167,0.9912089045213393,0.4434282312395131,0.2477483731121995,0.3980342630325229,0.305404126992109,0.23632425281323136,0.5714368080180142,0.3343671370983507,0.29155286926799895,0.5132787981638043,0.3718738026713333
2165,2186.0,Mr.Maria,0.3681838035061618,0.3928877238425056,0.2906591957308876,0.31739150426512586,0.3416984968980445,0.2620081794615544,0.35114889566284513,0.2617266531583688,0.32678343243693914,0.2906591957308876,0.23215087353052266,0.34807116350872097,0.2785313879895591,0.2544204156941029,0.6083868405008728,0.3587963169101481,0.23558806268493745,0.2977047025346351,0.2630287852993967,0.25390833762273113,0.27064183065960845,0.2620081794615544,0.2628353120243927,0.4331935192741567,0.327166199690168,0.25819807713050397,0.5940275421981407,0.3599440469272549
308,311.0,SOUZA! - PHANINE,0.3679400801617725,0.4454551796201161,0.3652936673013807,0.2840235797981253,,,,0.2615202683287124,0.6056012286102219,0.3652936673013807,0.2306353052939139,0.3325841732387987,0.27238281080294385,0.24178455374881255,0.3725864166212288,0.2932613838227856,0.2275789209650835,0.3319950381314505,0.27004499160649104,,,,,,,,,
2141,2162.0,Evapolar,0.3673809068435638,0.24285761434379846,0.2781727479538457,0.2041186623213044,0.4593012525365432,0.3844707293240973,0.32357130723537103,0.2630080721478584,0.29519317134637346,0.2781727479538457,0.23579215380211976,0.4558914265927009,0.31082311167442844,0.2417316720862409,0.6401501270723354,0.3509417265467108,0.260671965238103,0.046246007730623866,0.0785554368351479,0.2449689307886903,0.8930117039295924,0.3844707293240973,0.23784680439412076,0.5451337523097419,0.33119167479732803,0.23105586383077106,0.5261866513470721,0.32110851893904824
2723,3137.0,Fraîche Living,0.3672738794032835,0.4736049440036544,0.34920667527654803,0.3181055427756298,0.2132570327074131,0.254658165397063,0.20420985158860516,0.2625214438115656,0.521361552087694,0.34920667527654803,0.2613361869309137,0.4733547391481413,0.336753097672916,0.29890001479338424,0.3155766472208121,0.3070120326899189,0.2322728686724209,0.6065940643446901,0.3359182199213717,0.24181554237393055,-372.39668286264504,0.254658165397063,0.4782267497895654,0.6100772022562347,0.5361649877449535,0.4879527326682849,0.10239936875586532,0.1692754262664436
1041,1046.0,DUISTT,0.3671383447470182,0.2931149443231245,0.2452055158350403,0.2967973597925884,0.4285612649104121,0.3558032193884387,0.31970736449709664,0.26142179918442604,0.2308835536340189,0.2452055158350403,,,,0.2417768462672565,0.4545456994403752,0.3156543655594396,0.22989804975594644,0.3449974937103743,0.2759257812175089,0.24404729538280626,0.6563754875038377,0.3558032193884387,0.23261677639402856,0.3928414998570577,0.2922066164933421,0.23388914405306566,0.5605567851360074,0.33006185028206264
1916,1937.0,ARTISANS DU MONDE,0.36666783982667056,0.26903877809124804,0.2739968591153025,0.2254292846119902,0.4432930694354267,0.3174907557992277,0.3749542206215504,0.2615112696371662,0.2877344475400294,0.2739968591153025,0.2327117232874657,0.3154054620128821,0.26782064335048145,0.2466475225698159,0.3133991570361033,0.27604529577004416,0.2499545693015727,0.08963919372322363,0.1319560516074177,0.2432677305359815,0.4568924859540612,0.3174907557992277,0.24643496666396225,0.9961289367451089,0.3951201232327653,0.2335773780174349,0.8745140468510351,0.3686820302343327
2801,3330.0,Laboratorio Olfattivo,0.3662561740696324,0.3407056501130885,0.3400751356861638,,0.3901369375863653,0.30372688549453586,0.3316641288297141,0.262023280407045,0.4843556686882096,0.3400751356861638,,,,,,,,,,0.2477995543289372,0.3922578558918939,0.30372688549453586,0.2382440322820315,0.4872831502251136,0.3200219243931048,0.2412328570061404,0.5519678763796589,0.3357354127152931
1979,2000.0,MILLIMÉTRÉE,0.3660949609503483,0.3470517685823169,0.29534131624304577,0.27072431815607445,0.3841954070396471,0.2996378848402235,0.32789839126708376,0.26140722384892023,0.3393998802110097,0.29534131624304577,,,,,,,0.2298495383569864,0.35198647486502094,0.27809873200391977,0.24264722487944695,0.3916171844344831,0.2996378848402235,0.24036749893295198,0.5473539550749186,0.33404219357748505,0.23401409097279965,0.5365964613802751,0.32590037275168915
1515,1520.0,Ready Made products,0.3660842324150934,0.2726755183904954,0.2268869564401532,0.30184604306287505,0.4400947535660597,0.339777118645737,0.3334681005782553,0.2614041360999114,0.20042215846574574,0.2268869564401532,,,,0.24151745264525745,0.4848857003637567,0.32243351007181786,0.2298495383569864,0.3657981184838883,0.28230960937981914,0.2421917526611561,0.5690704108596537,0.339777118645737,0.23289536802776803,0.3857569627755364,0.2904410291260885,0.23789770568827565,0.6675925222002951,0.3507905982297217
1305,1310.0, stash tea,0.3658683041914543,0.2922577171536763,0.2320266173603801,0.33354600793925226,0.4269714964584671,0.3612070953263999,0.3141650532930565,0.2651562364516948,0.2062561917456555,0.2320266173603801,0.27513852548332274,0.993732642363448,0.4309564924680245,0.2716707072952069,0.4239938879289559,0.3311559053408136,0.2469969044499037,0.3151548032768273,0.2769439628554319,0.2518019672361313,0.6387266580381736,0.3612070953263999,0.2579120020163746,0.520082325651877,0.3448237835466715,0.24799495599450344,0.39644585979935787,0.305122118728723
684,689.0,LE BOIS D'YLVA CREATION CRAKOU,0.3655344510083196,0.2955676510704501,0.2884666064956018,,0.4241115812950689,0.3585084463238116,0.31341843387859303,0.2614809226129259,0.32166330889241845,0.2884666064956018,,,,,,,,,,0.2420726594152809,0.6907613290022223,0.3585084463238116,0.231695643523526,0.3966883453776362,0.29253120093424506,0.2335700093378196,0.5133478937383728,0.3210598429631981
2811,3354.0,Nightshift Ceramics,0.3651640798438296,0.31358204739822737,0.30733367855988336,,0.4103119666374811,0.3794442155595005,0.2965256257211843,0.26137843726849724,0.3728957610975938,0.30733367855988336,,,,,,,,,,0.24364290894487886,0.857265567865973,0.3794442155595005,0.2458145762995145,0.3965956151130952,0.303510076254862,0.2485145932048338,0.3606711758400956,0.2942683663971139
315,318.0,JANSPORT,0.3650934081142321,,,,0.4407458509939909,0.3659357216638733,0.3224689639259549,,,,,,,,,,,,,0.2478609255502784,0.6988510024699168,0.3659357216638733,0.22881004628447765,0.35130735885938,0.27712546573485075,0.2414425063240869,0.5806837897355016,0.34107107447478274
2024,2045.0,Ultimate Ears,0.36483007590407546,0.09284979241701473,0.09968586658092107,,0.5075242699777659,0.3852195298195179,0.3560509423347428,0.2835818847910737,0.060471534056605325,0.09968586658092107,,,,,,,,,,0.3134151825254401,0.4997029588310307,0.3852195298195179,0.28451819885259017,0.34357028190219235,0.3112682393684995,0.37587022067902176,0.3721211607476024,0.3739862952505311
1562,1567.0,CASALTO,0.36472817398123175,0.3902178257679802,0.3181918851040264,0.2897198682570146,0.3373178475033267,0.3752041169496845,,0.26139024419358164,0.4065341529931297,0.3181918851040264,,,,0.23826249503368915,0.3469488355908431,0.2825129688746397,0.2330526454808732,0.6448711079788868,0.3423735082150274,0.2422440532373173,0.8316951684900675,0.3752041169496845,,,,,,
2128,2149.0,GEO CHANG YU GI,0.3646891091038712,,,,0.4400759076221252,0.3518386859999938,0.3293445869407677,,,,,,,,,,,,,0.24196085221897384,0.6445278834095766,0.3518386859999938,0.23142574123121765,0.502494180312405,0.3169012987100376,0.23157169264220906,0.5970620548333048,0.3337123815471189
871,876.0,KOZIEL,0.36465265274176223,0.28216054971625393,0.2327075786502809,0.3109602465521124,0.43165789519830383,0.3486937662879133,0.32660601134093603,0.26161271841844297,0.2095542856720696,0.2327075786502809,0.23473363559240276,0.23406517951875824,0.2343989309827864,0.2584507894021489,0.5167562880619974,0.34456875965331857,0.25497869344990903,0.4364862648965442,0.32190987030867985,0.24342758220303884,0.6143661081378322,0.3486937662879133,0.2320148644002797,0.4777201648076613,0.31233678682260724,0.23360865093013794,0.5715364023635054,0.33165663098201664
2055,2076.0,SleepPhones,0.3643779475828767,0.33884153241369186,0.25033266355266426,0.3549194935097061,0.3882383202119031,0.3179881344348132,0.30702667632534364,0.26255180440348275,0.2392002999300128,0.25033266355266426,0.2659398187085682,0.8822050101031511,0.4086826584298384,0.2454359139064353,0.63415124487003,0.35390123374717,0.2474813964133148,0.43724628084466266,0.3160681939812878,0.2425828841584276,0.4614162611834937,0.3179881344348132,0.23047483970578966,0.5938336914563712,0.3320691699195339,0.2295329625444635,0.4308173400312365,0.2994979482471251
133,134.0,Final Touch,0.3639729628437932,0.4388885362299467,0.3949444102254449,0.2591872584694248,,,,0.2613977587331765,0.8074829063670007,0.3949444102254449,,,,0.2374523715234999,0.2924809367134202,0.2621095559329017,0.22426616397896598,0.2634767647103209,0.24229535619496165,,,,,,,,,
1580,1585.0,Mountain Equipment,0.363792011447264,0.05255615439438749,0.29439653802249793,0.0008832605048450662,0.5117881454478659,0.3424534887813199,0.4355012980912819,0.2652501107779029,0.3307390768093733,0.29439653802249793,0.24082732572050974,0.0006695926734530443,0.0013354722200362,0.2685988904930585,0.4520180038615349,0.3369655506864995,0.24598144917057274,0.00010201771418500097,0.00020395084232170476,0.2633806657571073,0.489374876991983,0.3424534887813199,0.24815249824362445,0.5501617614880134,0.3420307576549056,0.3235621073251838,0.9229583151328494,0.4791487279908404
1374,1379.0,Diana Barns,0.3637814500791967,0.3743370561867108,0.3038719906531352,0.286685943076791,0.3529102650942777,0.290611329824188,0.31114002113373324,0.26139117040830784,0.3628401088930153,0.3038719906531352,0.2362739709473581,0.4330992707082252,0.3057489548029758,0.2457899461971053,0.29538165486726564,0.2683135660283894,0.23672205454207454,0.5701898343898557,0.3345508002228934,0.2425228513303829,0.3624867728357618,0.290611329824188,0.2367692940313515,0.3270772921454969,0.2746912420985593,0.2378029398265172,0.5158621553318689,0.32553859233027505
2650,3012.0,Woud,0.3637444798874267,0.2455746953494569,0.2581773617278126,0.22250353300668008,0.4520101351752752,0.340990127383225,0.3467835580188857,0.2619206381120492,0.2545395728962634,0.2581773617278126,0.2322947041366445,0.7162982897200858,0.3508191613509696,0.25621090569234,0.1373545528535299,0.17883548275600358,0.2364266383305023,0.6839323334292434,0.35138424766814363,0.2747295469826806,0.4493717446651718,0.340990127383225,0.24457522578263635,0.3300624293325813,0.2809599839404738,0.29072972229206256,0.5326864731158037,0.3761592042065302
2846,3429.0,Dretec,0.3635742065180694,0.3823157473451877,0.4125958482243801,,0.3438125603033987,0.3869385417083706,,0.26139213641917386,0.9787716869797292,0.4125958482243801,,,,,,,,,,0.2419257419951155,0.9659225239189436,0.3869385417083706,,,,,,
2187,2208.0,JARDIN SECRET BY CELINE COMIN,0.3629774114506039,0.4372364512689314,0.3332892438351946,0.306008022507971,,,,0.26144209996265266,0.4595894405641463,0.3332892438351946,0.2318731419685324,0.5299564597049762,0.3225988308891563,0.24061043929407944,0.4321939160430782,0.3091251332558381,0.2298495383569864,0.36778991103963615,0.2829008070004932,,,,,,,,,
2223,2283.0,First Alert,0.3624597369601504,0.17303469605225524,0.1803642911666176,0.3935045749367127,0.4825071147626183,0.3886643519783776,0.3403053176070653,0.2654589244438228,0.13658201346587204,0.1803642911666176,0.24064173200560224,0.3331649833295917,0.27944391896918314,0.2951793013283561,0.6240900773210145,0.4007932326871115,0.44033596105378203,0.9859131393591992,0.6087758577510447,0.24221297847212306,0.9830615344445588,0.3886643519783776,0.2354113426765992,0.3672127139492684,0.28689872927653226,0.2339824297772517,0.8073794479641403,0.36281836127244826
1375,1380.0,SOMPEX,0.3621428713236965,0.27796199413733097,0.2714333061468336,,0.43015351714979744,0.3807715722427112,0.3106464416828921,0.26146374001034617,0.282193286211555,0.2714333061468336,,,,,,,,,,0.2422001046852032,0.8899365775185626,0.3807715722427112,0.2305260421381473,0.4530821480515858,0.30557631067817714,0.2311916588075814,0.4814255710359254,0.3123740816219808
1482,1487.0,ANA ROQUE INTERIORS,0.3620536535094711,0.18478980501719044,0.19055998865190826,,0.4775127474746836,0.3721088742179953,0.3461003516818255,0.26367497459097783,0.1491906115217058,0.19055998865190826,,,,,,,,,,0.2431445390372441,0.7923986613924522,0.3721088742179953,0.23176696002964736,0.6306714384117156,0.33896635938838315,0.2330894477432006,0.6906399768166381,0.34854555133885695
976,981.0,TALLER DE LAS INDIAS,0.3619636636230288,0.382999052274237,0.4142419796338717,,0.33962790451293395,0.3898223060473677,0.2623871776859813,0.2613899773779496,0.9976112191494144,0.4142419796338717,,,,,,,,,,0.2435242668809111,0.9763948836194338,0.3898223060473677,0.23580441975038985,0.1336047805902872,0.17056747765846986,0.2405741187432797,0.4766776950990201,0.3197658457179953
1830,1851.0,Morus,0.3617435735944887,0.4803515524611792,0.3655937135960753,0.3097439488202568,0.17600912510991454,0.1693758199288829,,0.2614448723079199,0.6076606075056908,0.3655937135960753,0.2374534547543699,0.30586408916682223,0.2673518846227255,0.2396476726444637,0.5958166452458882,0.3418124970712363,0.2355297126339269,0.3328096124638106,0.27584419702764623,0.2424104103423045,0.1301604460766826,0.1693758199288829,,,,,,
2091,2112.0,TERRE DI SCIROCCO,0.3615187083173436,0.32129876868547164,0.38827847522302894,0.1869196322304993,0.3976916571517196,0.34713292245805955,0.30089263587085474,0.26154345089392145,0.7533037429884728,0.38827847522302894,0.23791029644015024,0.19478160271944714,0.2141965168937847,0.3010119456641642,0.37285970424897374,0.3331056442282905,0.2421473613974537,0.045413904166769804,0.0764835767652032,0.2426102379631989,0.6098884280813961,0.34713292245805955,0.238937551540192,0.35845843960829404,0.2867417363289101,0.2415304926414899,0.41713901689271815,0.30592517428454746
2664,3034.0,Salt & Seaweed Apothecary,0.36147361382845344,0.2745940427322162,0.2329206882525628,0.2976128125608342,0.4311895855472179,0.3375608977365809,0.3251499894661472,0.2614174126320868,0.21002605909152774,0.2329206882525628,0.23330734752353804,0.5326852069355212,0.3244923778219202,0.2386776749848179,0.3810109495140723,0.2934983925106389,0.2298495383569864,0.3782839839703671,0.28595167308217184,0.24233776317074496,0.5560545111464319,0.3375608977365809,0.3024981119400225,0.34624328438128793,0.3228958114625292,0.23254862885385,0.5445087128721496,0.3259083925418791
1635,1640.0,Milia Shop,0.3614398915574985,0.35098844719439565,0.2758440292445788,0.2971507559764152,0.3715974977771776,0.296622861969206,0.3196763855320389,0.26172776692131666,0.2915698198674457,0.2758440292445788,0.23027542389117397,0.3643407477652816,0.28219454542837663,0.24295639453289497,0.4243535175606584,0.30900005759073784,0.2295803473751437,0.3581153033031902,0.2797918808410619,0.24308499875607195,0.3804044193349109,0.296622861969206,0.22900018676773384,0.3382157708991963,0.2730934264341999,0.2304555501667281,0.6404628848136827,0.3389484492527177
877,882.0,CLAYRE & EEF,0.3610841502507768,0.2921971408229793,0.2851137579878891,,0.4187891569985153,0.3561516195689954,0.3143757720648832,0.2621947177366755,0.3124234025124406,0.2851137579878891,,,,,,,,,,0.243919708247072,0.6596845050598714,0.3561516195689954,0.2328661560038084,0.5996704242982185,0.33546380995016306,0.2378134780798646,0.43665387714994536,0.3079235086380259
2599,2929.0,Maytawee,0.3609966793743447,0.4468508679144596,0.27157494739753185,0.8272779605786084,0.24690384136886384,0.2093912017570576,0.3028822201975553,0.2686770854293276,0.2745360016941461,0.27157494739753185,0.3297794779308798,0.9975145834857228,0.4956849399586198,0.9999999999995092,1.0,0.9999999999997544,0.949654421348844,1.0,0.9741771782220128,0.24534604511436475,0.1826275896672527,0.2093912017570576,0.2295573334394616,0.5107445493824503,0.3167495843129697,0.2290510937507056,0.4284944996766585,0.2985257138003825
1810,1831.0,Ice Shaker,0.3609722027833875,0.3879179653298663,0.3839909252697144,0.22646266833770196,0.3318456185320497,0.39471573154289613,0.2597859879406222,0.2639108398513799,0.7045737052739526,0.3839909252697144,0.2342426437776192,0.2933564446655558,0.26048789951639106,0.2387292590311612,0.17926932803242512,0.20477023211413264,0.2298495383569864,0.3536465073290243,0.2786153806940381,0.2658547179100958,0.7659989925639633,0.39471573154289613,0.24586799913502716,0.975123496755572,0.3927163520200724,0.2510091262768928,0.21818042780501729,0.2334462823291896
